               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  90,            0.032037,            0.014304,           0.0031762,             0.95533,             0.88603,             0.95825,              0.6588,            0.023723,           0.0079768,           0.0039426,           0.0039457,           0.0039457,            0.040346
                  91,            0.030706,            0.014761,           0.0031901,             0.97204,             0.92189,             0.96086,             0.66884,             0.02216,           0.0077639,           0.0036723,           0.0039442,           0.0039442,            0.039644
                  92,            0.031832,            0.014033,            0.003171,             0.96614,             0.91865,             0.96902,             0.67427,            0.020001,            0.007374,           0.0052773,           0.0039416,           0.0039416,            0.038942
                  93,            0.032781,            0.013396,           0.0035354,             0.97261,             0.92432,             0.97304,             0.68323,            0.019705,           0.0069191,           0.0020031,           0.0039379,           0.0039379,            0.038238
                  94,            0.030609,            0.014209,             0.00311,             0.97903,             0.93447,             0.97553,             0.70098,            0.020227,            0.007849,           0.0028564,           0.0039332,           0.0039332,            0.037533
                  95,             0.02955,            0.013824,           0.0033808,             0.97316,             0.93739,             0.97125,             0.70092,            0.019427,           0.0073032,           0.0020624,           0.0039274,           0.0039274,            0.036827
                  96,            0.029644,            0.014189,           0.0028101,             0.96959,             0.93259,             0.97409,             0.71267,            0.019717,           0.0068299,           0.0023049,           0.0039206,           0.0039206,            0.036121
                  97,            0.031319,            0.013796,           0.0028105,             0.97432,             0.92987,             0.96485,             0.64252,            0.022214,           0.0078418,           0.0028509,           0.0039127,           0.0039127,            0.035413
                  98,            0.031332,            0.014035,           0.0029066,             0.94957,             0.94323,              0.9635,             0.68541,            0.019549,           0.0072779,           0.0017403,           0.0039038,           0.0039038,            0.034704
                  99,            0.029854,            0.013676,           0.0031586,             0.97198,             0.94856,             0.97066,             0.72223,             0.02022,            0.007066,           0.0017917,           0.0038939,           0.0038939,            0.033994
                 100,            0.030566,            0.013974,           0.0025132,             0.94509,             0.94839,             0.96947,             0.70554,            0.018966,           0.0062696,           0.0021822,            0.003883,            0.003883,            0.033283
                 101,            0.027218,            0.013757,           0.0027957,             0.95694,             0.95632,             0.97122,             0.72853,            0.019606,           0.0065112,           0.0016471,           0.0038711,           0.0038711,            0.032571
                 102,            0.029281,            0.013651,           0.0030311,              0.9477,             0.95845,             0.97046,             0.69845,            0.020044,           0.0069058,           0.0023139,           0.0038582,           0.0038582,            0.031858
                 103,            0.029465,            0.014146,           0.0032083,             0.96392,             0.95225,             0.97201,             0.71288,            0.018724,           0.0061925,           0.0024736,           0.0038444,           0.0038444,            0.031144
                 104,            0.028523,            0.013679,           0.0029408,             0.95597,             0.92022,             0.96175,             0.69051,            0.019907,            0.007165,            0.003803,           0.0038296,           0.0038296,             0.03043
                 105,            0.028002,              0.0131,           0.0033439,             0.93977,             0.95123,             0.97127,             0.70064,            0.021591,           0.0073104,           0.0038212,           0.0038139,           0.0038139,            0.029714
                 106,            0.028406,            0.013319,           0.0027407,              0.8782,              0.8684,             0.93442,             0.64197,            0.020521,           0.0082893,           0.0080415,           0.0037972,           0.0037972,            0.028997
