               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  86,            0.022613,            0.013376,            0.002777,             0.97573,             0.92686,             0.96183,             0.74991,            0.020024,           0.0059245,           0.0026799,           0.0065505,           0.0065505,           0.0065505
                  87,            0.023018,            0.013678,           0.0023688,              0.9404,             0.92249,             0.95346,             0.75203,            0.019061,           0.0059332,           0.0032311,           0.0064816,           0.0064816,           0.0064816
                  88,            0.023157,             0.01302,            0.002045,             0.97269,             0.93677,             0.96425,             0.76282,            0.018837,           0.0057215,           0.0024529,           0.0064125,           0.0064125,           0.0064125
                  89,             0.02311,            0.013683,           0.0021428,             0.98876,             0.92924,             0.96407,             0.74995,            0.018929,           0.0058359,           0.0032675,           0.0063432,           0.0063432,           0.0063432
                  90,            0.021921,            0.013164,           0.0029355,             0.97268,             0.93574,             0.96033,             0.73927,             0.01942,           0.0058243,           0.0030802,           0.0062737,           0.0062737,           0.0062737
                  91,            0.022044,            0.013109,           0.0027184,             0.96116,             0.92086,             0.96026,             0.74497,            0.019971,           0.0058877,            0.003529,            0.006204,            0.006204,            0.006204
                  92,            0.022311,            0.012988,           0.0024906,             0.96188,              0.9178,             0.95528,             0.73334,             0.02011,           0.0059868,           0.0039405,           0.0061341,           0.0061341,           0.0061341
                  93,            0.022406,            0.013019,           0.0019274,             0.95706,             0.94223,             0.95833,              0.7365,            0.019715,            0.005698,           0.0041734,            0.006064,            0.006064,            0.006064
                  94,            0.022764,            0.012702,           0.0021769,             0.96947,             0.93408,             0.95916,             0.75115,            0.020768,           0.0058573,           0.0028187,           0.0059938,           0.0059938,           0.0059938
                  95,            0.022756,            0.013051,           0.0021458,             0.95692,             0.93958,             0.96221,             0.75925,             0.01968,           0.0059058,           0.0032081,           0.0059235,           0.0059235,           0.0059235
