               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  64,            0.021221,            0.012008,           0.0027977,             0.98492,             0.95413,             0.98048,             0.80656,            0.015278,           0.0045782,          0.00092833,           0.0079706,           0.0079706,           0.0079706
                  65,            0.021248,            0.011753,           0.0024899,             0.97917,             0.97603,             0.98817,             0.80808,            0.015462,           0.0045152,           0.0010198,           0.0079112,           0.0079112,           0.0079112
                  66,            0.021679,            0.011455,           0.0024613,             0.98843,             0.96728,             0.98568,             0.83607,            0.016313,           0.0046676,          0.00097363,           0.0078512,           0.0078512,           0.0078512
                  67,            0.021344,            0.011295,           0.0020174,             0.98894,             0.97278,             0.98579,             0.82412,            0.015382,           0.0042114,          0.00083559,           0.0077907,           0.0077907,           0.0077907
                  68,            0.020398,            0.011294,            0.001797,             0.97103,             0.97219,             0.98409,             0.82354,            0.014676,           0.0044247,            0.001151,           0.0077296,           0.0077296,           0.0077296
                  69,            0.020378,            0.011703,            0.002059,             0.97577,             0.97655,             0.98418,             0.83645,            0.015173,           0.0044402,           0.0014446,           0.0076679,           0.0076679,           0.0076679
                  70,            0.020811,            0.011097,           0.0024201,             0.98307,             0.96201,              0.9873,             0.83079,            0.014233,           0.0040209,           0.0014382,           0.0076057,           0.0076057,           0.0076057
                  71,            0.019889,            0.011049,           0.0019268,             0.98397,             0.96358,             0.98605,             0.84165,            0.013663,           0.0039235,          0.00084682,            0.007543,            0.007543,            0.007543
                  72,            0.020219,            0.010453,           0.0017015,               0.965,             0.98224,             0.98529,             0.82721,            0.014507,           0.0042363,           0.0008006,           0.0074797,           0.0074797,           0.0074797
                  73,             0.01984,            0.011794,           0.0017863,              0.9795,             0.97097,              0.9837,             0.84048,            0.014848,           0.0039517,            0.001097,            0.007416,            0.007416,            0.007416
                  74,            0.019546,            0.011781,           0.0018564,             0.97957,              0.9815,             0.98789,             0.84254,            0.013254,           0.0040063,          0.00089325,           0.0073518,           0.0073518,           0.0073518
                  75,            0.020358,            0.011262,           0.0030671,             0.97565,             0.97372,             0.98147,             0.83273,            0.014454,           0.0044995,           0.0014033,           0.0072872,           0.0072872,           0.0072872
                  76,            0.019343,            0.011463,           0.0017248,             0.97439,             0.96781,             0.98424,             0.83678,            0.013281,           0.0042925,           0.0012111,           0.0072221,           0.0072221,           0.0072221
                  77,             0.01898,            0.010618,           0.0019012,             0.98205,             0.97459,             0.99007,             0.84879,            0.014565,           0.0038145,          0.00078591,           0.0071566,           0.0071566,           0.0071566
                  78,            0.019575,            0.011442,           0.0020641,             0.97693,             0.97389,             0.98736,             0.85014,            0.013686,           0.0041505,          0.00075356,           0.0070906,           0.0070906,           0.0070906
                  79,            0.019234,            0.010725,           0.0018352,             0.98504,             0.96511,             0.98822,             0.85067,            0.013404,           0.0041173,          0.00093825,           0.0070243,           0.0070243,           0.0070243
                  80,            0.018826,            0.010578,           0.0020356,             0.98802,             0.97669,             0.98977,             0.83827,            0.012955,           0.0040692,           0.0011223,           0.0069576,           0.0069576,           0.0069576
                  81,             0.01969,            0.010941,           0.0022202,             0.98522,              0.9735,             0.98838,             0.85334,            0.013216,           0.0041387,           0.0010004,           0.0068906,           0.0068906,           0.0068906
                  82,            0.018474,            0.011319,           0.0018028,             0.99321,             0.97642,             0.98789,             0.84689,            0.012803,           0.0040936,          0.00082955,           0.0068232,           0.0068232,           0.0068232
                  83,            0.018611,            0.010845,           0.0018977,             0.98451,             0.97374,                0.99,             0.86214,            0.013715,           0.0038045,           0.0007276,           0.0067555,           0.0067555,           0.0067555
                  84,            0.018143,            0.010197,           0.0016997,             0.97839,             0.98306,             0.98818,             0.87185,            0.012368,           0.0033936,          0.00061588,           0.0066874,           0.0066874,           0.0066874
                  85,            0.017385,            0.010646,            0.001885,             0.97608,             0.96704,             0.98279,             0.85803,            0.013976,           0.0036307,          0.00093844,           0.0066191,           0.0066191,           0.0066191
                  86,            0.018654,            0.010908,           0.0018188,               0.979,             0.98303,             0.99053,             0.86043,            0.012973,           0.0037036,          0.00058751,           0.0065505,           0.0065505,           0.0065505
                  87,            0.018533,            0.010316,           0.0012936,              0.9869,             0.98786,             0.99101,             0.85843,            0.013655,           0.0040262,          0.00068453,           0.0064816,           0.0064816,           0.0064816
                  88,            0.017888,            0.010855,           0.0013088,             0.98273,             0.97258,             0.98461,              0.8559,            0.012452,           0.0039693,          0.00073256,           0.0064125,           0.0064125,           0.0064125
                  89,            0.017184,            0.010255,           0.0014417,             0.98473,             0.98242,             0.98682,              0.8727,            0.012174,           0.0038796,          0.00055477,           0.0063432,           0.0063432,           0.0063432
                  90,            0.017393,            0.010623,           0.0014255,              0.9875,             0.97605,             0.98638,             0.86995,            0.013515,           0.0039335,          0.00068176,           0.0062737,           0.0062737,           0.0062737
                  91,            0.017497,           0.0093817,           0.0014453,             0.97654,             0.96057,             0.98248,             0.85896,            0.013506,           0.0040975,          0.00063684,            0.006204,            0.006204,            0.006204
                  92,            0.017349,           0.0099285,           0.0016628,             0.98538,             0.97654,             0.98826,             0.86687,            0.012906,           0.0040405,          0.00062416,           0.0061341,           0.0061341,           0.0061341
                  93,            0.017484,            0.010212,           0.0011315,             0.98864,             0.97014,             0.98665,             0.85876,            0.013447,            0.004215,          0.00062321,            0.006064,            0.006064,            0.006064
                  94,            0.017279,           0.0098767,           0.0016553,             0.97705,             0.96749,             0.98832,             0.86777,            0.012376,           0.0040601,          0.00058159,           0.0059938,           0.0059938,           0.0059938
                  95,            0.017272,              0.0102,           0.0014631,             0.98883,             0.96802,             0.98955,             0.87573,            0.013452,           0.0041335,          0.00064823,           0.0059235,           0.0059235,           0.0059235
                  96,            0.016814,           0.0098383,           0.0011388,              0.9838,               0.968,             0.98821,             0.87212,            0.012579,           0.0043787,          0.00065367,           0.0058531,           0.0058531,           0.0058531
                  97,             0.01627,           0.0099009,           0.0014846,             0.98869,             0.97415,             0.98905,             0.87806,            0.012638,            0.004107,          0.00060496,           0.0057826,           0.0057826,           0.0057826
                  98,            0.016521,           0.0097525,           0.0012455,             0.99019,              0.9767,             0.99042,             0.86884,            0.012418,           0.0042901,          0.00065693,            0.005712,            0.005712,            0.005712
                  99,            0.017222,           0.0098223,           0.0015462,             0.98684,              0.9795,             0.98891,             0.86977,            0.012025,            0.004277,          0.00066213,           0.0056413,           0.0056413,           0.0056413
                 100,            0.016544,           0.0098099,           0.0016455,             0.99084,             0.97402,             0.98802,             0.86817,            0.012728,           0.0039045,           0.0008056,           0.0055707,           0.0055707,           0.0055707
                 101,            0.016451,           0.0094104,           0.0015368,             0.98686,             0.97795,             0.98723,             0.87403,            0.012081,           0.0041431,          0.00066104,              0.0055,              0.0055,              0.0055
                 102,             0.01657,            0.009773,           0.0012758,             0.99122,             0.98124,             0.99108,             0.88358,            0.011867,           0.0037527,          0.00055986,           0.0054293,           0.0054293,           0.0054293
                 103,            0.015868,           0.0095661,           0.0015464,             0.98811,              0.9767,             0.99019,             0.87316,            0.011919,           0.0039425,           0.0005818,           0.0053587,           0.0053587,           0.0053587
                 104,            0.016016,           0.0094969,            0.001639,             0.98874,             0.98616,             0.98972,             0.86867,            0.012737,           0.0037669,          0.00053544,            0.005288,            0.005288,            0.005288
                 105,            0.016129,           0.0096982,           0.0015107,             0.99046,             0.97936,             0.98706,             0.87642,            0.012986,           0.0036573,          0.00055116,           0.0052174,           0.0052174,           0.0052174
                 106,            0.014889,           0.0093494,           0.0014115,             0.98568,             0.98151,             0.98772,             0.86992,            0.012558,            0.003684,          0.00062403,           0.0051469,           0.0051469,           0.0051469
                 107,            0.015594,           0.0093128,           0.0016534,             0.98554,             0.97938,             0.98724,             0.88398,            0.012259,           0.0035542,          0.00052862,           0.0050765,           0.0050765,           0.0050765
                 108,            0.014855,           0.0091671,           0.0010595,             0.99367,             0.98134,             0.99071,              0.8825,            0.011921,           0.0038134,          0.00052468,           0.0050062,           0.0050062,           0.0050062
                 109,            0.015433,           0.0092472,              0.0014,             0.98995,             0.97668,             0.99073,             0.88707,            0.011934,           0.0039368,           0.0005455,            0.004936,            0.004936,            0.004936
                 110,            0.015256,           0.0093147,            0.001108,             0.99167,             0.98522,             0.99107,             0.88033,            0.012836,           0.0040338,           0.0005442,           0.0048659,           0.0048659,           0.0048659
                 111,            0.014928,           0.0091752,           0.0011208,             0.99126,              0.9691,             0.98839,             0.88451,            0.012202,           0.0042225,          0.00052527,            0.004796,            0.004796,            0.004796
                 112,            0.014693,           0.0092577,           0.0012229,             0.98842,             0.97109,             0.98787,             0.87733,            0.011503,            0.003745,          0.00053585,           0.0047263,           0.0047263,           0.0047263
                 113,            0.014365,            0.009201,           0.0011799,             0.98255,             0.97959,             0.99002,              0.8911,            0.011625,           0.0038492,          0.00058078,           0.0046568,           0.0046568,           0.0046568
                 114,            0.014554,           0.0090257,           0.0011566,             0.99402,             0.97893,             0.99115,              0.8967,            0.011211,           0.0039466,          0.00054287,           0.0045875,           0.0045875,           0.0045875
                 115,            0.015087,           0.0090418,          0.00094693,             0.99199,             0.98191,             0.99154,             0.89442,            0.011507,           0.0036824,          0.00049369,           0.0045184,           0.0045184,           0.0045184
                 116,            0.015213,           0.0088236,           0.0011225,              0.9782,             0.98521,             0.99012,             0.87926,            0.011621,           0.0039197,          0.00050788,           0.0044495,           0.0044495,           0.0044495
                 117,            0.014893,           0.0090549,          0.00094848,             0.99115,              0.9783,             0.98795,             0.88472,            0.012398,           0.0035881,          0.00050592,           0.0043809,           0.0043809,           0.0043809
                 118,            0.014374,           0.0088308,          0.00084065,              0.9908,             0.97296,             0.98907,              0.8861,            0.011412,           0.0037562,          0.00053349,           0.0043126,           0.0043126,           0.0043126
                 119,            0.013957,           0.0085369,           0.0007984,             0.98157,             0.97913,             0.98988,             0.88629,            0.011617,           0.0039014,          0.00060226,           0.0042445,           0.0042445,           0.0042445
                 120,            0.013766,            0.008719,          0.00096126,             0.99049,             0.97405,              0.9874,             0.89237,            0.012004,           0.0038516,           0.0009068,           0.0041768,           0.0041768,           0.0041768
                 121,             0.01442,           0.0088446,           0.0010361,             0.99066,             0.96809,             0.98565,             0.88254,            0.011465,           0.0040594,          0.00066048,           0.0041094,           0.0041094,           0.0041094
                 122,            0.013793,           0.0086594,          0.00074727,             0.99116,             0.97908,             0.98888,             0.88548,            0.011485,           0.0040098,          0.00050916,           0.0040424,           0.0040424,           0.0040424
                 123,            0.013528,           0.0083707,          0.00095013,             0.98299,              0.9795,             0.99047,             0.88428,            0.011509,           0.0039385,          0.00042826,           0.0039757,           0.0039757,           0.0039757
                 124,            0.013508,           0.0086898,          0.00089452,             0.98411,              0.9739,             0.98421,             0.89023,            0.010593,           0.0041196,          0.00048873,           0.0039094,           0.0039094,           0.0039094
                 125,            0.013382,           0.0088586,           0.0012115,             0.99075,             0.97205,               0.988,             0.88632,            0.011002,           0.0042263,          0.00049216,           0.0038434,           0.0038434,           0.0038434
                 126,            0.013318,           0.0080887,          0.00080726,              0.9968,             0.97245,              0.9915,             0.89087,            0.011021,           0.0040407,          0.00046631,           0.0037779,           0.0037779,           0.0037779
                 127,            0.014382,           0.0089634,           0.0015439,             0.97979,              0.9823,             0.99035,             0.89555,            0.011163,           0.0039017,          0.00045108,           0.0037128,           0.0037128,           0.0037128
                 128,            0.013592,           0.0085132,          0.00095944,             0.98991,             0.98535,             0.98948,             0.88848,            0.011414,            0.004014,          0.00045634,           0.0036482,           0.0036482,           0.0036482
                 129,            0.013383,           0.0083922,           0.0010558,             0.98704,             0.97528,             0.98873,             0.89991,            0.010749,           0.0040177,          0.00044335,            0.003584,            0.003584,            0.003584
                 130,            0.013662,           0.0086582,           0.0013521,             0.99035,             0.97904,             0.99082,             0.90665,            0.010751,           0.0036267,          0.00043814,           0.0035203,           0.0035203,           0.0035203
                 131,            0.013035,           0.0084804,          0.00097763,             0.99265,             0.97613,             0.99103,             0.90186,            0.010741,           0.0036616,          0.00049433,            0.003457,            0.003457,            0.003457
                 132,            0.013707,           0.0083879,          0.00096432,             0.99181,               0.979,              0.9888,              0.9032,             0.01129,           0.0036836,          0.00040434,           0.0033943,           0.0033943,           0.0033943
                 133,            0.013429,           0.0087094,           0.0012644,             0.98629,             0.97873,             0.98319,             0.88951,            0.011095,            0.004022,          0.00038814,           0.0033321,           0.0033321,           0.0033321
                 134,            0.012919,           0.0081056,           0.0012024,             0.99559,             0.97402,             0.98925,             0.89664,            0.010473,           0.0040092,          0.00041391,           0.0032704,           0.0032704,           0.0032704
                 135,            0.012883,           0.0079133,           0.0009405,             0.99257,             0.97695,              0.9894,              0.8939,            0.010683,            0.003589,          0.00039729,           0.0032093,           0.0032093,           0.0032093
                 136,            0.013113,           0.0084833,          0.00088631,             0.99321,             0.97415,             0.98475,             0.89067,            0.010777,            0.003804,          0.00042565,           0.0031488,           0.0031488,           0.0031488
                 137,            0.012059,           0.0078165,          0.00079585,             0.99383,             0.97415,              0.9893,              0.9013,            0.010139,           0.0035237,          0.00035131,           0.0030888,           0.0030888,           0.0030888
                 138,            0.012764,           0.0081755,          0.00097883,             0.99096,               0.976,             0.99092,              0.9019,            0.010983,           0.0039404,          0.00032438,           0.0030294,           0.0030294,           0.0030294
                 139,            0.012157,           0.0079961,          0.00083788,              0.9906,             0.98265,             0.99142,             0.90111,            0.010397,           0.0039506,          0.00032067,           0.0029706,           0.0029706,           0.0029706
                 140,             0.01202,           0.0080118,          0.00077661,             0.99324,             0.98077,             0.99128,             0.90172,           0.0098381,           0.0038439,          0.00034591,           0.0029125,           0.0029125,           0.0029125
                 141,             0.01198,           0.0079502,          0.00078213,             0.99227,             0.98382,             0.99123,              0.9057,           0.0093774,            0.003561,          0.00032032,            0.002855,            0.002855,            0.002855
                 142,             0.01206,           0.0076636,          0.00086658,             0.98783,             0.98149,             0.98634,             0.89811,            0.010106,           0.0038049,           0.0002999,           0.0027981,           0.0027981,           0.0027981
